timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451749984,2,14014,4,56
1451749984,2,14028,11,36
1451749984,2,14031,1,21
1451749984,2,14117,2,37
1451749984,2,15018,14,42
1451749984,2,15019,6,31
1451749984,2,15020,13,19
1451749984,2,15023,32,2
1451749984,2,15025,40,7
1451749984,2,15035,30,12
1451749984,2,15054,13,6
1451749984,2,15106,65,2
1451749984,2,15115,46,2
1451749984,2,16002,9,29
1451749984,2,16039,33,13
1451749984,2,17033,1,31
1451749984,2,18006,2,31
1451749984,2,18010,4,23
1451749984,2,18019,1,48
1451749984,2,18040,1,22
1451749984,2,18042,1,20
1451749984,2,19015,1,20
1451749984,2,19043,7,44
1451749984,2,19120,0,27
1451749984,2,20004,3,13
1451749984,2,20007,6,44
1451749984,2,20018,4,32
1451749984,2,20041,2,57
1451749984,2,21004,30,0
1451749984,2,21306,61,0
1451749984,2,21309,20,21
1451749984,2,22401,1,52
1451749984,2,34008,13,12
1451749984,2,34010,49,0
1451749984,2,35010,11,8
1451749984,2,42013,1,23
1451749984,3,2,24,0
1451749984,3,3,17,1
1451749984,3,23,0,26
1451749984,3,40,0,16
1451749984,3,43,5,17
1451749984,3,51,9,8
1451749984,3,58,6,18
1451749984,3,62,1,21
1451749984,3,103,14,6
1451749984,3,113,3,17
1451749984,3,253,15,5
1451749984,5,7,18,11
1451749984,5,31,20,0
1451749984,5,38,20,20
1451749984,5,43,3,27
1451749984,5,63,21,14
1451749984,5,89,2,38
1451749984,6,11,15,12
1451749984,6,13,17,7
1451749984,6,22,3,12
1451749984,6,33,16,4
1451749984,6,47,19,1
1451749984,6,53,15,10
1451749984,6,54,9,10
1451749984,6,71,16,4
1451749984,6,73,8,12
1451749984,6,79,4,15
1451749984,6,130,2,13
1451749984,6,137,15,5
1451749984,6,142,15,7
1451749984,6,170,13,7
1451749984,6,186,9,5
1451749984,6,226,17,13
1451749984,13,6,10,8
1451749984,14,1031,2,18
1451749984,14,2016,11,0
1451749984,14,3003,1,19
1451749984,14,3010,17,19
1451749984,14,3018,7,21
1451749984,14,3039,2,11
1451749984,14,3094,20,10
1451749984,14,4012,5,14
1451749984,14,4014,8,5
1451749984,14,4026,15,5
1451749984,14,5004,18,8
1451749984,14,5015,11,8
1451749984,14,6005,4,16
1451749984,14,6028,1,14
1451749984,14,7009,2,14
1451749984,14,7023,6,8
1451749984,14,7049,9,16
1451749984,14,7053,3,14
1451749984,14,8024,5,7
1451749984,14,10013,3,17
1451749984,14,10018,1,9
1451749984,14,10079,16,3
1451749984,14,10103,3,27
1451749984,14,12002,2,18
1451749984,16,21,1,19
1451749984,16,30,4,16
1451749984,16,35,9,10
1451749984,16,60,17,2
1451749984,16,69,14,6
1451749984,16,73,4,11
1451749984,16,81,10,5
1451749984,16,182,3,12
1451749984,18,25,7,11
1451749984,25,6253,2,10
1451749984,26,30,26,13
1451749984,26,36,15,0
1451749984,26,46,2,18
1451749984,26,57,4,16
1451749984,26,64,5,10
